0.901399;-0.261007;-0.159763;0.300963;29.761047
0.888467;-0.302308;-0.164147;0.298417;29.698000
0.884269;-0.312233;-0.166838;0.299096;29.680126
0.874893;-0.339523;-0.170628;0.294819;29.668831
0.861538;-0.373636;-0.174895;0.290418;29.715872
0.858253;-0.379555;-0.174027;0.292892;29.696108
0.829048;-0.442974;-0.181587;0.283603;29.695181
0.828693;-0.441062;-0.182927;0.286402;29.735655
0.816688;-0.464513;-0.185300;0.282302;29.749767
0.829316;-0.443752;-0.182081;0.280982;29.681049
0.830124;-0.442462;-0.180591;0.281527;29.713989
0.833530;-0.435847;-0.179774;0.282325;29.693300
0.822644;-0.454543;-0.183698;0.282271;29.675421
0.827037;-0.441571;-0.181800;0.291093;29.665062
0.856253;-0.383316;-0.175190;0.293524;29.682932
0.881120;-0.327295;-0.159047;0.296865;29.712107
0.901938;-0.266143;-0.158127;0.295949;29.722479
0.912451;-0.227732;-0.154615;0.297385;29.740362
0.925150;-0.157035;-0.148860;0.306643;29.587883
0.933787;-0.076967;-0.129396;0.319716;29.728107
0.937074;-0.021236;-0.109828;0.325582;29.702696
0.938033;0.015042;-0.095126;0.327794;29.594481
0.937716;0.028317;-0.092299;0.328627;29.742243
0.936783;0.052823;-0.086269;0.329894;29.747883
0.935909;0.060071;-0.084388;0.331625;29.734695
0.935906;0.062501;-0.084880;0.331057;29.691401
0.934847;0.067342;-0.089178;0.331963;29.793989
0.931307;0.060792;-0.110718;0.336664;29.627422
0.932594;0.058713;-0.112990;0.332695;29.734715
0.929002;0.065658;-0.112956;0.341334;29.653774
0.926779;0.076915;-0.126576;0.340260;29.670700
0.921700;0.097647;-0.144986;0.341368;29.729048
0.917777;0.107022;-0.166996;0.339085;29.715872
0.912071;0.116983;-0.187173;0.340634;29.713999
0.904023;0.125445;-0.216088;0.342015;29.685774
0.895745;0.130633;-0.236298;0.348372;29.647184
0.886905;0.135666;-0.265284;0.348322;29.742239
0.881450;0.143354;-0.280008;0.347534;29.676342
0.873735;0.154104;-0.300878;0.345013;29.628345
0.866194;0.155364;-0.330755;0.336040;29.620815
0.861827;0.150458;-0.347224;0.332697;29.720596
0.852222;0.161090;-0.368513;0.329724;29.733772
0.844982;0.158613;-0.389721;0.324946;29.746948
0.841995;0.162677;-0.394066;0.325612;29.669762
0.836816;0.159911;-0.412196;0.317788;29.634932
0.831667;0.160621;-0.425085;0.313983;29.697048
0.824167;0.170918;-0.435438;0.314116;29.699881
0.817403;0.170896;-0.448720;0.312960;29.671656
0.818997;0.174310;-0.440948;0.318096;29.740362
0.814766;0.171377;-0.450675;0.316827;29.749767
0.811977;0.172999;-0.455968;0.315619;29.770458
0.814061;0.168310;-0.452191;0.318015;29.783636
0.812697;0.165717;-0.457801;0.315019;29.702696
0.815060;0.163665;-0.454543;0.314676;29.693300
0.818215;0.161078;-0.448480;0.316558;29.732832
0.825505;0.156598;-0.434683;0.318895;29.746948
0.838857;0.144093;-0.410948;0.321411;29.668821
0.846583;0.139636;-0.393348;0.325310;29.730930
0.864533;0.127179;-0.348863;0.333669;29.696108
0.873382;0.124514;-0.326274;0.334491;29.617998
0.880914;0.116261;-0.310056;0.333134;29.687656
0.890211;0.115039;-0.275135;0.339454;29.805300
0.893261;0.119482;-0.264329;0.338483;29.746946
0.896329;0.117681;-0.245715;0.344975;29.675404
0.901248;0.104352;-0.221389;0.352827;29.594463
0.901210;0.125691;-0.199426;0.359042;29.710224
0.905661;0.111741;-0.192332;0.356281;29.718712
0.907578;0.108175;-0.181879;0.357987;29.691422
0.910056;0.095637;-0.174655;0.358861;29.682009
0.918318;0.072131;-0.134856;0.360463;29.744114
0.920060;0.034152;-0.102407;0.372107;29.681990
0.918342;0.002768;-0.052911;0.387896;29.695166
0.918777;-0.021940;-0.018679;0.389412;29.700821
0.916732;-0.045676;0.015600;0.392296;29.631187
0.915357;-0.068483;0.056823;0.388357;29.649067
0.915807;-0.092089;0.094519;0.374856;29.652824
0.906106;-0.121969;0.128287;0.379888;29.733755
0.897923;-0.141207;0.160850;0.380261;29.625521
0.887172;-0.159394;0.183424;0.388020;29.709288
0.880957;-0.171504;0.210704;0.383153;29.723421
0.872301;-0.183771;0.238655;0.380892;29.702715
0.864861;-0.198255;0.263634;0.374085;29.742243
0.853682;-0.208435;0.288842;0.375609;29.740345
0.837354;-0.236413;0.323158;0.367882;29.674461
0.821664;-0.252931;0.349469;0.368171;29.618933
0.804826;-0.278237;0.372311;0.364739;29.715883
0.785945;-0.299317;0.396706;0.363453;29.588833
0.769002;-0.318598;0.416670;0.361002;29.743183
0.750272;-0.336032;0.435381;0.362532;29.733765
0.737620;-0.345113;0.449535;0.362659;29.638697
0.729070;-0.354079;0.460695;0.357262;29.625521
0.721709;-0.360049;0.467296;0.357644;29.792109
0.713981;-0.366388;0.473528;0.358532;29.663185
0.704093;-0.376364;0.481942;0.356548;29.676363
0.697725;-0.385647;0.485912;0.353742;29.663185
0.694787;-0.389224;0.487796;0.353007;29.740345
0.692172;-0.391924;0.489256;0.353141;29.671638
0.693770;-0.393439;0.489399;0.348071;29.713049
0.702700;-0.392055;0.482045;0.341948;29.696121
0.714417;-0.387600;0.471944;0.336828;29.682949
0.737510;-0.365557;0.455858;0.333560;29.668833
0.767030;-0.331240;0.420611;0.349247;29.666000
0.790843;-0.308210;0.393036;0.348905;29.732813
0.810595;-0.282116;0.372845;0.347807;29.693283
0.830562;-0.258820;0.343275;0.349252;29.620817
0.846418;-0.231933;0.302893;0.366979;29.749773
0.867022;-0.176304;0.270182;0.375264;29.736597
0.884136;-0.136817;0.240258;0.372150;29.749773
0.884946;-0.116744;0.235698;0.379900;29.671640
0.885994;-0.125411;0.214869;0.386980;29.727165
0.893473;-0.077114;0.192592;0.394078;29.698931
0.889704;-0.057079;0.182873;0.410318;29.698000
0.887809;-0.032493;0.172248;0.421550;29.732832
0.881046;-0.017399;0.157929;0.441754;29.670715
0.869094;-0.015134;0.144215;0.469342;29.664122
0.858380;-0.009875;0.135451;0.491296;29.621756
0.837953;-0.000028;0.127738;0.527396;29.691401
0.820059;0.009323;0.109502;0.558619;29.619875
0.795750;0.016928;0.101101;0.594046;29.691422
0.773328;0.002540;0.079515;0.626308;29.682949
0.750079;0.011666;0.074304;0.654482;29.645302
0.724468;0.011080;0.072227;0.682959;29.653774
0.719697;0.029025;0.072918;0.687390;29.746941
0.712101;0.021999;0.066598;0.696149;29.644342
0.688318;0.028756;0.061699;0.719870;29.682932
0.664657;0.024669;0.057102;0.742285;29.691401
0.649370;0.013691;0.063648;0.755452;29.794930
0.630424;0.002796;0.052120;0.772315;29.712114
0.615288;0.002584;0.056141;0.784146;29.563423
0.608785;-0.000176;0.054297;0.789342;29.682949
0.607155;-0.002897;0.053537;0.790642;29.673538
0.605202;-0.001041;0.049547;0.792405;29.749767
0.597560;0.002417;0.042349;0.798594;29.675404
0.598319;0.008669;0.039884;0.798109;29.723400
0.599365;0.004951;0.035595;0.797559;29.620815
0.602955;0.010230;0.041120;0.794528;29.703640
0.611769;0.009354;0.041640;0.787747;29.649065
0.642627;0.030918;0.052173;0.761559;29.633068
0.668366;0.038397;0.048221;0.738995;29.676363
0.703787;0.059230;0.049876;0.703800;29.667891
0.730833;0.059638;0.050284;0.675590;29.749767
0.764073;0.060192;0.039415;0.638467;29.713991
0.784240;0.052766;0.031693;0.614658;29.681049
0.814044;0.062137;0.039542;0.573189;29.629284
0.832011;0.057163;0.035628;0.547584;29.698931
0.846936;0.063111;0.042692;0.522988;29.702700
0.870114;0.062736;0.043707;0.483399;29.693300
0.888788;0.037758;0.041168;0.451177;29.684832
0.900342;0.032904;0.036851;0.428453;29.675421
0.915392;0.006534;0.030330;0.397141;29.666950
0.930620;-0.011972;0.021590;0.360500;29.664122
0.941437;-0.041378;0.019415;0.328980;29.645287
0.947933;-0.027297;0.007584;0.311846;29.686697
0.957673;-0.022664;-0.001646;0.281018;29.689520
0.968591;-0.046044;-0.008921;0.237170;29.696121
0.975543;-0.049449;-0.030240;0.203909;29.641539
0.980572;0.000978;-0.040844;0.182835;29.655651
0.983198;0.013012;-0.052897;0.164256;29.637756
0.979659;-0.089704;-0.077421;0.152474;29.717754
0.981112;-0.091682;-0.092777;0.130475;29.617998
0.986988;-0.042974;-0.088951;0.112794;29.682949
0.986437;-0.065936;-0.080761;0.112694;29.664125
0.983170;-0.116344;-0.084202;0.096795;29.676342
0.972910;0.216496;-0.043069;0.066663;29.694225
0.961959;0.255970;0.012666;0.075454;29.621767
0.981355;0.151647;0.040295;0.095805;29.588833
0.979990;0.158069;0.050850;0.093180;29.674480
0.983144;0.144373;0.043240;0.085729;29.665068
0.984257;0.140525;0.035756;0.082752;29.666000
0.984082;0.133251;0.028165;0.098324;29.644342
0.983409;0.149825;0.025947;0.080124;29.682932
0.987743;0.135626;0.020443;0.046724;29.654697
0.988241;0.139242;0.017256;0.018047;29.606697
0.990930;0.120214;0.014589;0.005246;29.699881
0.993804;0.093509;0.014475;-0.005528;29.657539
0.993150;0.098478;0.007302;-0.023072;29.636833
0.994545;0.075778;0.001266;-0.042030;29.593540
0.997101;0.030995;0.005790;-0.037690;29.666941
0.996319;0.009118;0.000282;-0.062376;29.680107
0.994922;0.016416;-0.010704;-0.079830;29.649050
0.992328;0.013437;-0.013773;-0.107428;29.702700
0.990109;0.003659;-0.015862;-0.126666;29.634951
0.987660;-0.011122;-0.020823;-0.143509;29.746948
0.987241;-0.015372;-0.020918;-0.145972;29.674461
0.986556;-0.022235;-0.026091;-0.148857;29.621756
0.986668;-0.025631;-0.027350;-0.147330;29.689539
0.986782;-0.021426;-0.032683;-0.146150;29.730949
0.986895;-0.021866;-0.039764;-0.143539;29.734695
0.992117;-0.026021;-0.034394;-0.102289;29.700813
0.994509;-0.021527;-0.044116;-0.071866;29.685774
0.994910;-0.006467;-0.044496;-0.068970;29.749773
0.997493;0.005001;-0.041316;0.006102;29.636814
0.996664;0.029245;-0.040774;0.027679;29.703640
0.995146;0.039622;-0.039149;0.056609;29.721539
0.993560;0.047567;-0.041390;0.074096;29.641539
0.988548;0.084346;-0.032844;0.105837;29.654715
0.979021;0.153811;-0.041380;0.113421;29.601995
0.967248;0.214292;-0.060873;0.106891;29.633991
0.955776;0.260923;-0.067579;0.102319;29.697990
0.944588;0.302703;-0.060746;0.095220;29.698000
0.913133;0.383906;-0.068961;0.105262;29.735655
0.873038;0.464417;-0.076931;0.115307;29.693304
0.844885;0.513289;-0.079599;0.115165;29.739414
0.813241;0.561507;-0.081230;0.116902;29.640579
0.784496;0.600301;-0.089973;0.113863;29.627403
0.765252;0.623705;-0.093871;0.115656;29.615171
0.756584;0.633473;-0.098304;0.115777;29.721539
0.747157;0.643220;-0.100625;0.121049;29.678246
0.741764;0.649034;-0.100193;0.123605;29.664125
0.745530;0.644592;-0.100330;0.124074;29.671640
0.764313;0.622282;-0.099633;0.124418;29.720579
0.786766;0.593510;-0.101267;0.123713;29.603874
0.809395;0.562423;-0.099524;0.124524;29.714941
0.833804;0.524703;-0.099770;0.127041;29.634951
0.865450;0.472507;-0.094214;0.124406;29.719656
0.893625;0.414750;-0.081101;0.139540;29.747883
0.941904;0.291774;-0.071315;0.139915;29.734695
0.957449;0.231378;-0.052633;0.153665;29.755400
0.976291;0.125441;-0.055332;0.157668;29.705523
0.982194;0.039239;-0.057382;0.164817;29.691422
0.981397;-0.006042;-0.045755;0.177070;29.641539
0.977025;-0.101824;-0.034004;0.175484;29.748831
0.973630;-0.105956;-0.029223;0.191268;29.642462
0.979220;-0.020846;-0.026956;0.191975;29.694225
0.980665;0.047416;-0.027827;0.178786;29.602943
0.974939;0.115445;-0.028903;0.178776;29.679184
0.972933;0.138771;-0.026710;0.173389;29.733772
0.971608;0.153297;-0.019188;0.169537;29.669762
0.981630;0.085281;-0.007860;0.160603;29.682932
0.982998;0.091587;-0.019552;0.146883;29.621756
0.983492;0.087157;-0.008702;0.147319;29.632116
0.980602;0.090903;-0.005135;0.163588;29.632126
0.979064;0.094963;-0.012704;0.169959;29.672598
0.980030;0.064686;-0.012902;0.178385;29.662241
0.978188;0.069057;-0.014358;0.186559;29.582226
0.976909;0.073717;-0.019502;0.190961;29.629284
0.975940;0.072088;-0.018007;0.196599;29.702696
0.975785;0.066200;-0.014346;0.199715;29.625538
0.976034;0.062466;-0.013615;0.199753;29.627422
0.976278;0.058597;-0.012101;0.199830;29.652832
0.976496;0.054688;-0.010757;0.199953;29.668821
0.976689;0.050917;-0.009651;0.200061;29.730930
0.976871;0.047029;-0.008494;0.200171;29.695166
0.977033;0.043227;-0.007110;0.200294;29.700821
0.977182;0.039292;-0.006194;0.200407;29.631187
0.977318;0.035350;-0.005349;0.200500;29.645302
0.977434;0.031363;-0.004099;0.200630;29.749767
0.977534;0.027524;-0.002771;0.200726;29.675404
0.977615;0.023588;-0.001665;0.200843;29.689520
0.977685;0.019524;-0.001310;0.200944;29.702696
0.977748;0.015604;-0.000188;0.200983;29.666948
0.977818;0.011592;0.000762;0.200912;29.627422
0.977807;0.010281;0.005482;0.200961;29.571892
0.977820;0.009096;0.000807;0.201028;29.736589
0.977770;0.010303;-0.004089;0.201173;29.711166
0.977781;0.009013;0.000395;0.201222;29.635874
0.977802;0.004944;0.000835;0.201259;29.675404
0.977736;0.010633;-0.000728;0.201362;29.615171
0.977741;0.007553;0.002385;0.201463;29.623652
0.977697;0.009608;-0.002563;0.201587;29.682009
0.977708;0.006385;0.000313;0.201677;29.645302
0.977706;0.003953;0.003974;0.201713;29.662241
0.977662;0.008762;0.000879;0.201810;29.601995
0.977602;0.011564;-0.003668;0.201925;29.638697
0.977627;0.007858;-0.001816;0.202010;29.655638
0.977570;0.012265;0.001808;0.202065;29.616108
0.977588;0.008152;0.001955;0.202186;29.599184
0.977563;0.008326;-0.003015;0.202287;29.590715
0.977531;0.011130;0.001674;0.202320;29.642481
0.977536;0.007160;0.000532;0.202486;29.663185
0.977482;0.010720;-0.003699;0.202551;29.650940
0.977491;0.008381;0.000184;0.202656;29.676342
0.977505;0.004323;0.000010;0.202714;29.628345
0.977446;0.010120;-0.000985;0.202788;29.683872
0.977441;0.007619;0.002731;0.202908;29.617056
0.977408;0.007717;-0.002188;0.203071;29.630243
0.977409;0.006498;0.002329;0.203104;29.639656
0.977390;0.006480;-0.002643;0.203193;29.652832
0.977366;0.009231;0.002119;0.203210;29.653767
0.977370;0.006825;-0.001561;0.203291;29.640579
0.977293;0.012598;-0.000643;0.203388;29.574697
0.977314;0.008609;-0.001782;0.203492;29.700813
0.977321;0.004511;-0.001665;0.203592;29.623652
0.977278;0.009862;0.000647;0.203609;29.587893
0.977304;0.006076;-0.001064;0.203633;29.667891
0.977250;0.009119;0.003436;0.203750;29.562477
0.977246;0.006571;-0.000403;0.203901;29.642462
0.977200;0.007903;-0.005427;0.203998;29.633991
0.977197;0.010612;-0.000543;0.203964;29.604815
0.977212;0.006774;0.001883;0.204048;29.681059
0.977178;0.009502;-0.002838;0.204091;29.634951
0.977172;0.007254;0.001417;0.204225;29.581305
0.977081;0.011772;-0.002080;0.204444;29.570009
0.977106;0.007799;-0.000281;0.204526;29.596350
0.977016;0.012969;-0.002542;0.204675;29.635874
0.977052;0.009096;-0.001299;0.204729;29.621756
0.977057;0.007287;0.003066;0.204755;29.699881
0.977036;0.007360;-0.001872;0.204866;29.685774
0.977025;0.006727;0.002897;0.204932;29.676363
0.976981;0.008390;-0.001958;0.205091;29.569069
0.977004;0.005133;0.000778;0.205096;29.667881
0.976942;0.009644;-0.002637;0.205210;29.637756
0.976944;0.006087;-0.000406;0.205358;29.596346
0.976901;0.009832;0.003676;0.205380;29.615168
0.976897;0.008128;-0.000465;0.205509;29.626480
0.976902;0.004265;-0.001838;0.205594;29.540834
0.976868;0.008871;0.001545;0.205608;29.648127
0.976858;0.005450;-0.000870;0.205780;29.642473
0.976806;0.011124;0.000677;0.205798;29.673521
0.976825;0.007289;-0.000922;0.205882;29.632109
0.976801;0.007324;0.004028;0.205957;29.601992
0.976778;0.009219;-0.000844;0.206024;29.605764
0.976791;0.005889;0.001833;0.206079;29.533306
0.976755;0.007710;-0.003045;0.206177;29.678246
0.976760;0.005833;0.001108;0.206232;29.650009
0.976764;0.002838;-0.001969;0.206274;29.651882
0.976708;0.008696;-0.001104;0.206378;29.675404
0.976705;0.006481;0.002842;0.206459;29.689520
0.976646;0.009439;-0.001673;0.206637;29.616108
0.976635;0.005478;-0.002633;0.206821;29.620825
0.976585;0.009926;0.000897;0.206907;29.583185
0.976589;0.006479;-0.001442;0.207024;29.670715
0.976534;0.010871;0.002295;0.207089;29.569067
0.976510;0.010462;-0.002508;0.207222;29.645287
0.976517;0.008556;0.001663;0.207285;29.591639
0.976503;0.006249;-0.002149;0.207429;29.549288
0.976446;0.011150;0.000932;0.207499;29.612347
0.976454;0.007469;-0.001035;0.207628;29.627422
0.976436;0.006398;0.003629;0.207715;29.636833
0.976417;0.007369;-0.001303;0.207801;29.574717
0.976355;0.012002;0.002105;0.207867;29.573772
0.976378;0.008140;0.000691;0.207960;29.642462
0.976372;0.006707;-0.003684;0.208006;29.539875
0.976365;0.007047;0.001324;0.208058;29.694225
0.976343;0.005090;0.005447;0.208150;29.695171
0.976329;0.006980;0.000662;0.208233;29.625538
0.976303;0.006218;-0.003984;0.208343;29.684832
0.976302;0.007352;0.001037;0.208342;29.581305
0.976312;0.004296;0.004152;0.208346;29.656597
0.976280;0.007514;-0.000267;0.208441;29.649998
0.976284;0.003430;-0.000181;0.208532;29.583168
0.976221;0.009358;-0.000197;0.208646;29.597284
0.976203;0.008098;0.004287;0.208736;29.615168
0.976197;0.007199;-0.000337;0.208843;29.627422
0.976205;0.003266;-0.001556;0.208897;29.588833
0.976167;0.007777;0.001962;0.208954;29.593540
0.976118;0.009330;-0.002929;0.209108;29.652824
0.976123;0.006083;-0.000083;0.209224;29.581287
0.976047;0.011207;-0.002703;0.209350;29.688580
0.976062;0.007324;-0.001401;0.209466;29.616108
0.976065;0.004866;0.002380;0.209511;29.599184
0.976015;0.009269;-0.001089;0.209606;29.680126
0.976017;0.006671;0.002509;0.209687;29.599188
0.975987;0.007523;-0.002407;0.209797;29.654709
0.975934;0.012023;0.001156;0.209846;29.645287
0.975947;0.008222;-0.000431;0.209972;29.686697
0.975911;0.010607;0.004430;0.209985;29.549288
0.975915;0.008285;0.000630;0.210116;29.524824
0.975883;0.008296;-0.004217;0.210224;29.691422
0.975896;0.006220;-0.000174;0.210277;29.588833
0.975849;0.007316;-0.005127;0.210396;29.628363
0.975852;0.005944;-0.000541;0.210488;29.652824
0.975778;0.011805;-0.000810;0.210581;29.638697
0.975787;0.007724;-0.000461;0.210733;29.651873
0.975770;0.005204;-0.004104;0.210849;29.608583
0.975744;0.007885;0.000581;0.210924;29.689539
0.975732;0.005559;-0.003119;0.211032;29.582247
0.975694;0.009048;0.001217;0.211108;29.666950
0.975686;0.005728;-0.001407;0.211257;29.706467
0.975654;0.007795;0.003481;0.211317;29.583168
0.975608;0.009561;-0.001458;0.211481;29.628345
0.975581;0.007766;-0.005636;0.211607;29.605757
0.975563;0.009476;-0.000693;0.211695;29.697060
0.975575;0.005434;-0.000381;0.211781;29.682949
0.975518;0.007719;-0.005024;0.211914;29.649067
0.975520;0.006444;-0.000564;0.212007;29.571884
0.975447;0.012247;-0.001521;0.212078;29.639639
0.975438;0.008797;-0.003955;0.212262;29.599167
0.975452;0.005855;-0.000636;0.212336;29.609524
0.975397;0.011717;0.000193;0.212344;29.690479
0.975405;0.007827;-0.001153;0.212488;29.642481
0.975371;0.009776;0.003807;0.212528;29.572834
0.975373;0.007335;0.000156;0.212654;29.650940
0.975357;0.004924;-0.003525;0.212766;29.605757
0.975323;0.008750;0.000644;0.212828;29.591639
0.975307;0.007600;-0.004001;0.212909;29.618933
0.975282;0.008172;0.001194;0.213037;29.617056
0.975257;0.005553;-0.002315;0.213226;29.688597
0.975188;0.011366;-0.001466;0.213316;29.638716
0.975209;0.007386;-0.002156;0.213391;29.652832
0.975179;0.008763;0.002894;0.213468;29.593529
0.975125;0.010418;-0.002064;0.213650;29.682932
0.975140;0.006382;-0.001240;0.213749;29.657520
0.975080;0.012283;-0.000892;0.213763;29.616112
0.975100;0.008992;0.001970;0.213829;29.691422
0.975098;0.006861;-0.001966;0.213916;29.641539
0.975110;0.002893;-0.000955;0.213962;29.574717
0.975044;0.008553;-0.001966;0.214103;29.651882
0.975056;0.004464;-0.002212;0.214171;29.638697
0.974997;0.009427;0.000876;0.214287;29.693283
0.974953;0.009819;-0.004098;0.214433;29.702700
0.974970;0.006249;-0.002012;0.214519;29.624596
0.974901;0.011500;0.000578;0.214621;29.681067
0.974924;0.008244;-0.002200;0.214657;29.651892
0.974893;0.009386;0.002930;0.214744;29.645298
0.974879;0.007873;-0.001367;0.214883;29.641521
0.974880;0.003898;-0.000655;0.214990;29.674461
0.974850;0.007351;0.003703;0.215003;29.686697
0.974791;0.010996;-0.000395;0.215149;29.697060
0.974808;0.007151;0.001035;0.215231;29.594481
0.974778;0.006562;-0.003704;0.215357;29.643421
0.974755;0.009139;0.001117;0.215396;29.666008
0.974733;0.008079;-0.003441;0.215513;29.574705
0.974747;0.005598;0.000215;0.215556;29.640579
0.974730;0.001721;-0.001008;0.215697;29.657520
0.974685;0.007502;-0.001905;0.215769;29.606697
0.974686;0.006666;0.002742;0.215787;29.549299
0.974625;0.010250;-0.001285;0.215932;29.636833
0.974624;0.006749;-0.003730;0.216047;29.645302
0.974595;0.009896;0.000718;0.216088;29.651888
0.974585;0.006688;-0.001983;0.216250;29.643404
0.974590;0.002649;-0.002588;0.216308;29.634932
0.974556;0.005161;0.002340;0.216417;29.681049
0.974510;0.008714;-0.001910;0.216515;29.619883
0.974518;0.004988;-0.000167;0.216603;29.629305
0.974447;0.010683;-0.001316;0.216714;29.616127
0.974427;0.007741;-0.004535;0.216886;29.742243
0.974439;0.004830;-0.001340;0.216959;29.646229
0.974377;0.010316;-0.003513;0.217020;29.591639
0.974375;0.008541;0.001013;0.217135;29.618933
0.974348;0.008116;-0.003934;0.217238;29.621767
0.974337;0.007271;0.000945;0.217350;29.668833
0.974295;0.008074;-0.004019;0.217477;29.580364
0.974309;0.006275;0.000250;0.217508;29.585068
0.974256;0.009473;-0.003951;0.217593;29.649055
